CustomerId,CreditScore,Gender,Age,Balance,IsActiveMember,EstimatedSalary,Complain
15724684,610,1,46,91897.8,0,54394.28,0
15700083,609,1,39,139443.75,0,9234.06,0
15636541,683,1,35,144961.97,1,26796.73,0
15796015,633,1,42,126041.02,1,11796.89,0
15787222,676,1,28,69459.05,1,128461.29,0
15594270,693,1,38,198338.77,1,14278.18,0
15701524,709,1,36,0,0,46811.77,0
15645847,569,1,35,109196.66,0,109393.19,1
15708867,684,0,38,134168.5,0,3966.5,1
15613140,565,1,34,0,1,63173.64,0
15628893,681,1,29,0,0,66367.33,0
15764073,503,0,36,0,1,16274.67,0
15782879,656,1,40,0,1,180553.48,0
15635964,566,1,65,120100.41,0,107563.16,1
15726087,592,0,62,0,1,100941.57,0
15726313,687,0,50,0,0,110230.4,0
15578073,686,1,22,0,0,142331.85,0
15786249,616,1,30,0,0,199099.51,0
15812850,494,1,67,0,1,85890.16,0
15596972,534,1,38,0,0,143938.27,0
15620579,695,0,31,0,1,131644.41,0
15768270,579,0,31,0,0,112395.98,0
15656597,432,1,38,135559.8,1,71856.3,0
15699446,816,0,25,150355.35,1,35770.84,0
15615004,730,0,37,0,1,124364.63,0
15704771,593,0,35,133489.12,1,78101.29,0
15588372,715,0,37,105489.31,0,143096.49,1
15681439,775,1,25,60205.2,0,14073.11,0
15607509,539,1,38,0,0,47388.41,0
15670343,576,1,19,0,0,72306.07,0
15597968,617,1,50,0,0,184839.7,1
15658432,688,1,40,0,1,47886.44,0
15616431,608,1,33,0,1,130474.03,0
15796957,597,1,35,0,1,73181.39,1
15815552,670,0,42,112333.63,1,65706.86,0
15631871,616,0,57,116936.81,1,104379.36,0
15635870,579,0,50,117721.02,1,192146.63,1
15596713,786,1,37,165896.22,1,66977.68,0
15684211,704,0,44,153656.85,0,158742.81,0
15760521,796,0,50,94164,1,189414.74,0
15608408,598,1,39,0,0,159130.32,0
15804721,602,1,49,191808.73,0,97640.2,0
15730272,619,1,58,152199.33,1,86022.09,0
15741988,492,0,52,125396.24,0,10014.72,1
15771728,641,1,41,104405.54,0,17384.21,0
15605113,518,0,27,133801.49,1,143315.57,0
15661945,623,0,40,0,0,31669.18,0
15783816,733,0,28,0,0,12761.16,0
15721207,625,1,42,100047.33,0,93429.95,0
15764072,759,0,31,109848.6,1,42012.55,0
15689412,604,0,32,127849.38,0,15798.7,0
15798385,512,0,46,0,1,56408.14,0
15775339,520,0,29,95947.76,0,4696.44,0
15585256,805,1,26,0,1,25042.1,0
15797329,626,1,43,137638.69,0,130442.08,1
15780220,656,1,38,0,1,136521.82,0
15648951,785,1,41,0,1,199108.88,0
15752409,553,1,31,0,0,124596.63,0
15807524,569,0,44,0,0,134394.78,0
15766649,670,1,38,89416.99,0,144275.39,0
15696812,586,1,42,0,1,123410.23,0
15581295,617,0,45,0,0,143298.06,0
15663234,508,0,60,143262.04,1,129562.74,0
15741417,624,0,35,119656.45,1,4595.05,0
15695174,654,1,29,132954.64,1,146715.07,0
15665168,681,0,44,105206.7,1,163558.36,0
15601503,578,1,28,0,0,6947.09,0
15706131,621,0,37,83061.26,0,9170.54,0
15782758,632,1,40,147650.68,1,199674.83,0
15591091,644,1,44,73348.56,0,157166.79,1
15715877,821,1,28,0,0,46072.52,0
15756918,754,0,38,0,0,3524.69,0
15746662,568,0,27,116320.68,1,45563.94,0
15626679,584,1,33,0,1,59103.13,0
15793343,549,0,29,0,1,189558.44,0
15576774,729,0,38,0,0,45779.9,0
15801316,523,1,61,66250.71,1,21859.06,0
15800514,477,0,24,95675.62,0,162699.7,1
15662232,675,1,42,92616.64,0,8567.18,0
15737778,782,0,41,0,0,132943.88,0
15782096,616,0,36,0,1,12916.32,1
15783522,738,0,37,100565.94,1,128799.86,0
15785373,717,0,42,190305.78,0,99347.8,1
15756272,526,0,35,118536.4,0,40980.87,1
15615245,660,1,19,127649.64,1,40368.65,0
15600174,525,1,35,165358.77,1,94738.54,0
15752956,629,1,29,0,1,88842.8,0
15644882,616,0,36,78249.53,0,136934.91,0
15766272,521,0,61,125193.96,1,109356.53,0
15800620,691,0,29,0,0,199635.93,0
15569764,687,0,41,154007.21,0,158408.23,0
15747458,677,0,43,133214.88,1,95936.84,0
15573171,695,1,63,146202.93,1,126688.83,1
15736769,663,0,27,0,0,150850.29,0
15763381,496,1,30,90963.49,1,27802,0
15814430,747,1,41,0,0,32430.94,1
15638607,546,0,52,0,0,137332.37,1
15737133,706,1,68,114386.85,1,28601.68,0
15613945,472,0,26,0,0,108411.66,0
15659937,703,0,40,0,1,122518.5,0
15765287,850,0,38,0,0,9015.07,0
15661723,667,1,71,137260.78,1,94433.08,1
15766064,559,1,33,111060.05,0,110371.84,0
15649616,636,1,60,124447.73,1,141364.62,1
15719017,672,0,34,0,1,16245.25,0
15720919,667,1,42,0,1,108348.94,1
15706706,648,1,33,135310.41,1,171668.2,0
15709653,497,1,32,0,0,67364.42,0
15805104,743,0,73,0,1,107867.38,0
15622442,619,1,29,0,0,194310.1,0
15572801,639,1,34,139393.19,0,33950.08,0
15767598,540,1,28,0,0,197588.32,0
15757897,766,0,26,104258.8,1,428.23,0
15568104,749,0,26,0,1,34948.77,0
15763414,655,1,32,113447.01,0,82084.3,0
15732265,630,1,33,0,0,64804.59,0
15621974,778,0,33,111063.73,0,83556.65,0
15803947,757,0,30,161378.02,0,71926.28,1
15720706,529,0,39,82766.43,1,122925.44,0
15759290,620,1,29,0,0,13133.88,0
15651664,615,0,61,104267.7,0,62845.64,1
15795132,735,0,25,91718.8,0,28411.23,0
15811565,705,0,47,63488.7,1,28640.92,1
15713774,644,0,46,12459.19,0,156787.34,1
15691840,505,0,37,159863.9,1,125307.87,0
15682021,471,1,23,104592.55,0,131736.23,0
15612931,722,0,50,132088.59,1,128262.14,0
15676707,577,0,39,0,0,91366.42,0
15601383,744,1,44,120654.68,0,82290.81,0
15662662,573,0,30,0,0,66190.21,0
15752694,653,0,32,83772.95,1,23920.65,0
15590683,660,0,31,172325.67,1,45438.38,0
15773591,787,1,46,117685.31,1,93360.35,0
15723620,617,1,41,0,1,14496.67,0
15671779,567,1,39,0,0,168521.72,0
15672966,682,0,64,0,1,103318.44,0
15624667,684,1,35,135871.5,1,87219.41,0
15812888,447,1,41,0,1,197490.39,1
15724154,625,0,49,128504.76,0,126812.63,1
15749540,585,1,36,0,0,94283.09,0
15621063,516,0,42,56228.25,0,46857.52,0
15661626,732,0,45,98792.4,0,81491.7,1
15698703,628,1,40,181768.32,1,129107.97,0
15801431,682,0,48,101198.01,1,49732.9,0
15649451,746,1,25,0,1,88728.47,0
15626156,655,0,60,0,1,86981.45,0
15606158,644,0,39,0,0,3740.93,0
15589496,778,1,34,139064.06,0,67949.32,0
15730345,617,0,35,104508.1,1,147636.46,0
15572038,660,1,35,113948.58,0,188891.96,1
15643439,537,1,47,0,1,25482.62,0
15604158,554,0,39,0,1,18391.93,0
15657396,806,1,31,0,1,140168.36,0
15709478,611,1,37,117524.72,1,161064.29,0
15628824,665,0,37,160389.82,1,183542.08,0
15814519,648,0,37,0,0,194238.92,0
15636520,692,1,27,125547.53,0,7900.46,0
15794414,507,1,46,92783.68,1,51424.29,0
15643671,696,1,49,97036.22,0,152450.84,1
15700650,681,1,34,0,0,55816.2,0
15680224,687,0,26,0,1,32909.13,0
15784286,641,1,40,102145.13,1,100637.07,0
15693996,507,0,33,113452.66,0,142911.99,0
15764343,688,0,46,155681.72,0,26287.21,0
15704168,535,1,38,127475.24,0,60775.76,1
15680197,701,1,41,0,1,146257.77,0
15633729,488,1,43,112751.13,1,28332,0
15577683,539,0,29,0,1,100919.19,0
15800746,674,1,45,144889.18,1,102591.9,1
15788686,538,1,40,0,1,25554.4,0
15742798,829,0,22,150126.44,0,152107.93,1
15596647,768,1,54,69712.74,1,69381.05,0
15756070,585,0,44,0,1,101728.46,0
15775116,581,1,31,0,0,89040.61,0
15575428,682,0,35,117438.92,1,16910.98,0
15654074,653,1,38,119315.75,0,150468.35,0
15695872,712,0,30,89571.59,1,177613.19,0
15568885,620,0,34,102251.57,0,120672.09,0
15725036,709,1,42,118546.71,1,77142.85,0
15632665,832,1,61,0,1,127804.66,1
15571476,635,1,38,103257.14,0,158344.63,0
15776850,749,0,43,124209.02,1,167179.48,0
15623649,629,1,32,0,1,15404.64,0
15751131,836,0,41,150302.84,1,156036.19,0
15688128,542,1,34,108653.93,1,144725.14,0
15678412,645,0,45,85325.93,0,22558.74,0
15770291,844,0,29,0,0,147342.03,0
15583392,747,1,37,135776.36,0,85470.45,1
15690731,645,1,40,131411.24,1,194656.11,0
15697948,752,0,36,0,1,48505.1,0
15608328,760,0,41,0,0,101491.23,0
15766378,714,0,45,106431.97,1,164117.69,0
15600813,717,1,50,90305.76,1,124626.57,0
15706217,645,1,28,117466.03,1,34490.06,0
15601417,681,1,32,148884.47,1,90967.37,0
15610972,681,0,44,91115.76,0,24208.84,1
15674620,679,0,37,77373.87,1,174873.09,0
15785350,528,1,23,104744.89,0,170262.97,0
15749119,710,0,31,0,1,112289.06,0
15756535,733,1,39,91538.51,1,93783,0
15700965,724,0,32,0,1,150026.79,0
15791851,726,0,34,185734.75,1,102036.82,0
15717156,520,1,30,143396.54,1,898.51,0
15740846,556,1,40,125909.85,1,95124.4,0
15573284,579,0,45,0,0,11514.39,0
15729083,674,1,36,154525.7,1,27468.72,0
15611612,570,0,29,0,0,37092.43,0
15694381,631,1,51,100654.8,0,171587.9,0
15651737,623,1,44,83325.77,1,80828.78,0
15663168,665,1,35,110934.54,0,169287.99,0
15643426,523,0,36,113680.54,0,13197.44,0
15618245,706,1,31,117020.08,0,54439.53,0
15717527,619,0,49,145359.99,0,38186.85,0
15793478,593,0,39,151391.68,0,27274.6,1
15642248,608,1,66,123935.35,1,65758.19,0
15640377,526,0,36,0,0,97767.63,0
15723950,684,1,40,70291.02,1,115468.84,1
15590327,604,0,42,166031.45,0,98293.14,0
15706199,636,1,36,96643.32,0,182059.28,0
15671514,669,0,33,0,1,128538.05,0
15727041,624,1,71,0,1,108841.83,0
15738063,631,1,29,0,1,18581.84,0
15711733,753,1,48,0,1,146821.42,0
15652320,588,1,40,0,0,100727.68,0
15634180,729,1,26,97268.1,0,39356.38,0
15694566,602,0,42,0,0,169921.11,1
15726103,689,0,55,76296.81,0,42364.75,1
15646351,486,1,27,0,0,28823.04,0
15730044,809,0,42,64497.94,1,182436.81,1
15795186,562,1,38,0,0,115700.2,0
15784890,763,0,32,0,0,16725.53,0
15694125,669,1,57,0,1,56875.76,0
15565891,709,1,39,0,0,56214.09,0
15674254,554,0,45,0,1,193412.05,0
15775206,699,1,37,0,0,83263.04,0
15797627,732,1,54,134249.7,1,13404.4,0
15649853,625,0,45,0,1,184474.15,1
15610379,599,1,30,105443.68,1,121124.53,0
15659800,584,0,50,0,1,152567.75,1
15716236,499,1,35,0,0,10722.54,0
15672053,526,1,38,0,0,58010.98,0
15663933,625,0,35,86147.46,0,163440.8,1
15814236,537,0,38,96939.06,1,102606.92,0
15583597,696,1,47,106758.6,1,80591.18,0
15607395,679,0,33,112528.65,0,177362.45,0
15694556,684,1,60,116563.58,0,120257.7,1
15744109,850,1,32,0,1,180622.02,0
15800688,495,0,42,0,0,130404.53,0
15810878,537,0,38,141786.78,1,147797.54,0
15587835,850,1,41,136416.82,1,57844.26,0
15763515,513,1,30,0,0,162523.66,0
15725882,618,0,40,133245.52,1,54495.82,0
15788022,802,0,41,90757.64,1,169183.66,0
15663917,547,1,43,92350.36,1,80262.91,0
15656865,613,1,69,78778.49,1,8751.59,0
15667971,592,0,34,102143.93,1,102628.98,0
15800366,546,1,29,0,1,94823.95,0
15717231,721,1,37,98459.6,0,90821.66,0
15643188,671,0,47,114603.76,0,153194.32,1
15671351,624,1,35,0,0,87310.59,0
15573628,751,0,51,148074.79,0,146411.41,1
15698953,636,1,36,0,1,74048.1,1
15753888,607,0,62,108004.64,1,23386.77,1
15737961,509,0,29,107712.57,1,92898.17,0
15801701,653,1,35,0,1,45956.05,0
15684419,709,0,37,0,0,71738.56,0
15794266,559,1,32,145303.52,0,103560.98,0
15810711,684,1,37,138476.41,1,52367.29,0
15771270,635,0,27,127471.56,1,152916.05,1
15607786,709,1,26,156551.63,1,4410.77,0
15624519,656,0,49,97092.87,0,74771.22,1
15799910,793,1,32,0,0,193817.63,1
15602479,609,1,37,129312.79,1,26793.82,0
15617419,618,0,29,100315.1,1,32526.64,0
15657603,850,0,35,81684.97,0,824,0
15570379,669,1,51,88827.53,0,85250.77,1
15772996,594,1,40,152092.44,1,83508.93,0
15729574,616,1,71,0,1,173599.38,0
15737267,676,0,49,0,0,79342.31,1
15799128,608,0,38,102406.76,1,57600.66,0
15813327,710,1,21,109130.96,1,56191.99,0
15711921,695,1,29,0,1,6770.44,0
15654300,530,1,33,75242.28,1,101694.67,0
15569945,509,1,29,0,0,69113.14,0
15569666,517,0,45,0,0,172674.36,1
15681887,758,1,33,129142.54,1,26606.28,0
15608873,665,1,51,0,0,53353.36,0
15762091,631,0,22,139129.92,1,63747.51,0
15722053,576,1,33,0,1,190112.05,0
15782100,544,1,22,66483.32,1,110317.39,0
15765300,596,1,40,62389.03,0,148623.43,1
15743570,481,0,34,0,1,125253.46,0
15608541,498,1,46,91857.66,0,101954.78,1
15750671,512,1,31,0,0,168462.26,0
15813659,594,0,56,0,0,26215.85,1
15757867,570,0,30,176173.52,0,97045.32,1
15652914,721,1,38,0,1,53534.8,0
15723818,453,0,37,131834.76,0,8949.2,0
15713819,562,1,48,92347.96,1,163116.75,0
15656484,682,1,40,0,1,140745.91,0
15778515,748,1,40,95297.11,0,171515.84,0
15803840,729,0,32,0,0,150803.44,0
15735339,663,1,39,0,0,76884.05,0
15600392,735,0,53,123845.36,1,170454.93,1
15625740,627,1,62,143426.34,1,143104.3,0
15663817,713,1,46,0,1,55701.62,0
15734461,562,1,31,112708.2,1,186370.3,0
15780142,632,1,43,100013.51,0,24275.32,0
15709920,479,0,33,208165.53,0,50774.81,1
15684248,658,1,21,0,1,154279.87,0
15643158,598,0,40,0,0,68462.59,1
15693902,597,1,19,0,1,91036.74,0
15578307,512,0,33,121685.31,1,83681.97,0
15585379,704,1,39,111525.02,0,199484.96,0
15758510,474,1,26,0,0,152491.22,0
15692918,604,1,36,113546.3,1,134875.37,0
15705301,683,1,41,95696.52,1,184366.14,0
15718231,537,1,28,88963.31,1,189839.93,0
15567991,794,1,31,144880.34,1,175643.44,0
15772650,732,1,55,136576.02,1,3268.17,1
15574795,495,0,38,63093.01,1,47089.72,0
15706036,552,1,38,132271.12,1,46562.02,0
15723856,602,0,29,88814.4,1,62487.97,0
15812920,607,1,40,90594.55,1,181598.25,0
15691287,675,0,33,141816.25,0,64815.05,1
15804797,443,0,54,138547.97,1,70196.23,1
15708650,727,0,31,52192.08,1,160383.47,0
15712777,482,1,38,124976.19,0,35848.12,0
15786469,686,0,34,0,0,87278.48,0
15669219,588,1,35,104356.38,0,94498.82,0
15641004,605,0,48,150315.92,1,133486.36,0
15648067,583,1,39,129299.28,0,73107.6,0
15704014,738,1,37,140950.92,0,195333.98,0
15645136,744,1,30,128065.12,0,121525.48,0
15709604,781,1,23,107433.48,0,173843.21,0
15713637,699,1,34,117468.67,0,185227.42,0
15793901,639,0,27,0,0,125244.18,0
15569759,583,0,27,0,0,163113.41,0
15712930,587,1,42,0,0,123006.91,0
15586504,694,1,40,0,0,40463.03,0
15677317,570,0,29,153040.03,1,131363.57,1
15664270,692,1,45,142084.04,0,188305.85,1
15731519,511,0,30,0,0,143994.86,0
15745623,788,1,32,112079.58,0,89368.59,0
15813862,526,1,66,132044.6,1,158365.89,0
15641934,749,0,46,66582.81,0,78753.12,1
15713043,691,0,33,0,1,100408.31,0
15700749,481,0,39,0,1,24677.54,0
15697567,752,1,33,0,1,39570.78,0
15715414,658,0,38,102895.1,0,155665.76,0
15639530,679,1,42,0,1,168294.27,0
15726058,754,1,27,117578.35,1,87908.01,0
15725665,679,1,47,198546.1,0,191198.92,1
15698872,633,0,39,0,0,191207.03,0
15812184,674,0,31,0,0,128954.05,0
15742609,600,1,28,116623.31,1,59905.29,0
15815043,645,1,49,0,0,162012.6,0
15640648,698,1,36,0,1,19231.98,0
15627203,508,1,54,0,1,175749.36,0
15786196,555,0,44,105770.7,0,60533.96,1
15612095,751,0,48,0,0,137508.42,1
15674368,738,0,39,94435.45,1,189430.86,0
15783477,706,0,39,112889.91,1,6723.66,0
15757559,595,0,53,0,0,41371.68,1
15591036,577,0,43,127940.47,0,125140.72,1
15761241,578,0,36,129745.1,1,143683.75,0
15695078,699,1,32,0,1,170770.44,0
15645744,826,0,30,0,1,157397.57,0
15566988,656,0,46,141535.52,0,50595.15,1
15749300,556,0,47,139914.27,1,50390.98,0
15594340,569,1,41,120243.49,0,163150.03,1
15607065,765,1,34,91835.16,0,138280.17,0
15778089,544,1,37,0,0,135067.02,0
15773723,588,0,22,67178.19,1,163534.75,1
15697035,740,0,31,0,0,86657.48,0
15679668,850,1,38,115378.94,1,162087.82,0
15709861,766,1,30,127786.28,1,28879.3,0
15791958,849,0,41,0,1,169203.51,1
15791030,612,0,33,64900.32,0,102426.12,0
15695339,517,1,53,109172.88,0,54676.1,1
15658813,645,0,55,0,1,18369.33,0
15715709,696,1,43,114091.38,1,159888.1,0
15722533,716,0,40,0,1,167636.15,0
15683118,590,1,32,0,0,138889.15,0
15672798,656,0,45,145933.27,1,199392.14,0
15680112,473,0,35,131504.73,0,189560.43,0
15714575,742,0,44,107926.02,1,17375.27,1
15806808,834,0,57,112281.6,0,140225.14,1
15590637,721,1,41,0,1,61018.85,0
15657535,590,1,29,0,1,51907.72,1
15696141,516,0,31,0,0,47018.75,0
15811947,850,1,33,124781.67,1,33700.52,0
15649024,748,0,39,132865.56,1,59636.43,1
15594928,798,0,38,129055.13,0,157147.59,0
15765532,612,1,76,96166.88,1,191393.26,0
15741719,540,0,40,165298.12,1,199862.75,0
15665629,719,0,33,0,0,20016.59,0
15728917,598,1,48,120682.53,0,30635.52,1
15762993,796,1,32,102773.15,1,117832.88,0
15571193,579,1,42,144386.32,1,22497.1,1
15653521,850,0,40,104449.8,1,747.88,0
15802220,599,1,35,137102.65,0,76870.81,0
15644132,724,0,30,142475.87,1,107848.24,0
15600832,508,0,43,0,0,103726.71,0
15797919,773,1,37,103195.2,0,178268.36,0
15603743,526,1,28,112070.44,1,126281.83,0
15579714,542,0,29,0,1,196651.72,0
15634295,470,1,35,96473.59,0,5962.3,0
15786680,805,1,37,0,0,21928.81,0
15623499,548,1,49,108437.89,0,127022.87,1
15691823,672,1,37,153195.59,1,162763.01,0
15809279,773,1,45,96877.21,1,113950.51,0
15758039,614,1,44,0,1,104930.46,0
15807163,537,0,38,0,0,52337.97,1
15631639,704,0,40,95452.89,1,179964.55,0
15713770,586,1,41,63873.56,0,83753.64,0
15698167,677,0,24,148298.59,0,182913.95,0
15781710,558,0,31,0,0,166720.28,0
15801296,634,0,37,143258.85,0,192721.98,0
15704378,655,1,37,121342.24,1,180241.44,0
15767891,619,0,28,99152.73,0,48475.12,0
15640667,662,0,41,0,0,126551.48,0
15702145,705,1,33,68423.89,1,64872.55,0
15679738,527,0,35,0,0,98031.53,1
15636634,630,0,25,79656.81,0,93524.22,0
15809227,850,1,35,0,1,56991.66,0
15601811,668,0,53,110240.04,0,183980.56,1
15625494,573,0,32,125321.84,1,130234.63,0
15723737,680,1,27,0,0,32454.26,0
15682955,758,0,32,84378.9,1,75396.43,0
15758856,597,1,45,0,0,167756.45,0
15746065,580,1,35,136281.41,1,24799.47,0
15783865,622,1,59,119380.37,1,60429.43,0
15745455,638,1,62,108716.59,1,74241.09,0
15583033,640,0,20,0,1,78310.82,0
15644212,644,1,28,0,0,119419.37,0
15735688,753,0,31,106596.29,0,91305.77,0
15658577,629,0,37,99546.25,1,25136.95,1
15606887,775,0,30,0,0,193880.6,1
15783026,701,0,41,0,0,47856.78,0
15579892,708,1,19,112615.86,1,4491.77,0
15802088,521,0,22,0,1,101311.95,0
15589323,636,0,24,0,1,38830.72,0
15636395,529,0,31,0,0,26817.23,0
15712772,757,1,28,75381.15,1,199727.72,0
15700937,767,0,24,0,1,67445.85,0
15766659,525,1,33,0,0,161002.29,0
15814033,759,1,38,0,0,20778.39,0
15783007,520,0,45,123086.39,1,41042.4,1
15654183,738,0,26,0,0,67484.16,0
15609899,548,1,37,0,0,121763.68,0
15747323,535,1,48,109472.47,0,157358.43,1
15582591,615,1,59,155766.05,1,110275.17,0
15738835,850,1,38,101985.81,0,43801.27,0
15782404,487,0,34,96019.5,0,9085,0
15697480,731,1,30,0,1,143086.09,0
15697045,726,0,35,0,1,100556.98,0
15781234,609,0,35,147900.43,0,140000.29,0
15579891,714,1,52,100755.66,1,186775.25,0
15805690,694,0,35,0,0,133570.43,1
15612139,786,0,33,83036.05,1,154990.58,1
15568834,698,1,27,125427.37,0,27654.44,0
15709917,601,0,46,98202.76,0,137763.93,0
15718843,769,1,41,72509.91,0,25723.73,0
15799494,850,1,44,140393.65,1,186285.52,0
15673439,646,0,50,142644.64,1,142208.5,1
15669011,659,0,44,23503.31,1,169862.01,1
15581388,487,1,33,145729.71,0,41365.85,0
15743153,740,0,40,122295.17,1,30812.84,0
15579787,686,1,39,0,0,155023.93,0
15759966,612,0,36,119799.27,0,159416.58,0
15601045,655,1,37,163708.58,0,76259.23,0
15764021,617,1,34,61687.33,0,105965.25,0
15687218,674,0,27,79144.34,1,50743.83,0
15626452,711,1,32,0,1,147720.27,0
15700964,624,0,27,104848.68,1,167387.36,0
15768887,597,1,26,0,1,95159.13,0
15735358,682,1,46,0,1,4654.28,0
15749472,775,1,45,0,0,130376.68,0
15685872,727,0,29,146652.01,1,173486.39,0
15760851,629,1,31,0,0,93881.75,0
15734588,684,1,46,0,1,36376.97,0
15784594,549,0,37,130622.34,1,128499.94,0
15606435,593,1,69,187013.13,1,105898.69,0
15790247,536,1,40,0,1,11959.03,0
15676433,707,0,36,0,0,98810.78,0
15625905,592,1,41,0,0,65906.07,0
15626414,703,1,44,98862.54,0,151516.7,0
15623220,723,0,45,0,0,37214.39,0
15752857,452,1,52,98443.14,0,92033.98,0
15677908,552,1,42,0,0,195692.3,0
15773013,633,0,47,0,1,6342.84,1
15623972,479,0,23,123575.51,1,95148.28,0
15738627,768,1,25,0,1,21215.67,0
15643392,742,1,31,105239.1,1,19700.24,0
15684868,668,1,56,110993.79,0,134396.64,1
15627854,707,1,44,0,1,135077.01,0
15669253,754,1,39,157691.98,0,133600.89,1
15758023,544,1,47,105245.21,0,99922.08,1
15574558,718,1,32,0,1,41399.33,0
15635256,762,1,31,117687.35,1,159344.43,0
15680399,772,1,23,0,0,18364.19,0
15674720,691,0,37,123067.63,1,98162.44,1
15580249,502,1,45,0,0,84663.21,0
15675431,563,0,34,0,0,36536.93,0
15698285,676,0,41,101457.14,1,79101.67,0
15810775,576,1,52,100549.43,1,16644.16,0
15678173,629,1,35,174588.8,1,158420.14,0
15665222,625,1,52,121161.57,0,48988.28,0
15803908,628,1,45,0,1,96862.56,0
15586039,471,0,36,90063.74,1,96366.7,0
15802570,811,0,45,0,1,146123.19,0
15781451,504,1,42,134936.97,0,135178.91,0
15721019,687,0,24,110495.27,0,158615.41,0
15738588,660,0,37,133200.09,0,71433.88,0
15730657,548,0,41,82596.8,1,55672.09,0
15739292,609,1,31,103837.75,1,150218.11,0
15725945,659,0,42,0,0,162734.31,1
15813159,526,1,52,93590.47,1,21228.71,1
15636820,725,1,40,104149.66,0,62027.9,0
15603880,519,1,38,114141.64,1,60988.21,1
15619494,562,0,31,117153,1,108675.01,0
15596992,482,1,45,156353.46,0,72643.95,1
15735025,535,1,37,175534.78,1,9241.52,0
15730759,561,0,27,135637,0,153080.4,1
15752912,661,0,30,0,0,72196.57,0
15711316,771,1,27,0,1,199527.34,0
15738785,545,1,26,0,1,156598.23,0
15777896,850,0,33,83415.04,1,74917.64,0
15628963,601,1,43,141859.12,1,111249.62,0
15742126,712,1,38,132767.66,1,59115.77,0
15575623,589,0,31,110635.32,0,148218.86,0
15741652,600,1,37,177657.35,1,77142.32,0
15738884,642,1,41,157777.58,0,67484.6,0
15615050,575,1,47,107915.94,1,63452.18,1
15803005,570,0,57,86568.75,1,103660.31,0
15743498,532,1,52,137755.76,0,163191.99,1
15720463,796,1,30,137262.71,0,62905.29,0
15588695,833,1,32,0,1,44323.22,1
15665802,642,0,36,0,1,97938.59,0
15571144,655,1,28,0,1,126565.21,0
15750731,736,1,50,116309.01,0,185360.4,1
15605134,617,0,34,131244.65,0,183229.02,0
15626044,762,1,28,125155.83,1,106024.02,0
15737910,703,1,35,140691.08,0,167810.26,0
15761076,507,1,41,58820.32,1,138536.09,0
15710105,581,0,26,105099.45,1,184520,1
15577402,593,1,31,0,1,20492.16,0
15803337,648,1,23,168372.52,0,134676.72,0
15654372,462,1,34,94682.56,0,138478.2,0
15585867,596,1,36,0,1,125557.95,0
15662488,627,0,44,0,0,82969.61,1
15604813,494,1,40,0,1,158071.69,0
15611644,627,1,73,146329.73,1,43615.67,0
15674928,850,1,37,0,0,119969.99,0
15656100,632,0,49,167962.7,0,140201.21,0
15764293,490,1,33,0,1,80792.83,0
15636423,715,1,40,0,1,141359.11,0
15607629,679,1,48,0,0,23344.94,0
15577313,619,1,44,116967.68,0,5075.17,1
15714493,465,0,33,0,1,95500.98,0
15643359,736,1,32,0,1,79082.62,0
15687913,501,0,34,93244.42,1,199805.63,0
15790935,535,0,29,0,1,52709.55,0
15708693,759,0,33,0,0,56583.88,0
15672016,819,1,35,0,1,3385.04,0
15727605,533,1,43,80442.06,1,12537.42,0
15651144,632,0,35,150561.03,0,64722.61,0
15749401,686,1,60,0,1,75246.21,1
15691874,687,0,34,125474.44,0,198929.84,0
15620735,667,0,33,127076.68,0,69011.66,0
15769781,699,0,25,0,1,52404.47,0
15624611,497,1,37,128650.11,1,163641.53,0
15773071,780,0,33,145580.61,1,154598.56,0
15720371,652,0,51,0,0,173989.47,1
15717984,477,1,47,144900.58,0,61315.37,1
15806407,652,0,37,0,0,143393.24,0
15785042,488,0,31,97588.6,0,124210.53,0
15809302,572,1,24,0,1,151460.84,0
15677550,755,0,38,0,0,20734.81,0
15654096,779,0,24,122200.31,0,43705.56,0
15617320,693,0,46,151709.33,0,180736.24,0
15653065,530,0,22,0,0,104170.48,0
15649112,738,0,33,122134.4,1,27867.59,0
15690526,690,1,31,137260.45,0,55387.28,0
15806945,611,0,30,88594.14,0,196332.45,0
15670066,643,1,34,0,1,116046.22,0
15625761,632,1,41,127205.32,0,93874.87,1
15761525,727,0,31,96997.09,0,76614.04,0
15735080,508,0,64,0,1,6076.62,0
15619537,550,1,31,142200.19,1,122221.71,0
15598162,754,0,39,160761.41,1,24156.03,0
15694300,759,1,26,0,0,135394.62,0
15637235,794,1,33,0,0,91340.02,0
15612444,549,1,29,0,0,146090.38,0
15626457,671,1,31,116234.61,0,172096.08,0
15627995,756,0,26,155143.52,1,135034.57,1
15706128,632,0,21,0,0,84008.66,0
15666430,579,1,38,0,0,91763.67,0
15627385,748,1,34,84009.47,1,137001.1,0
15581323,488,0,28,139246.22,0,106799.49,0
15608109,710,1,58,170113,1,10494.64,0
15801942,619,0,41,0,1,79866.73,1
15567431,773,1,64,145578.28,1,186172.85,0
15810167,657,1,75,126273.95,1,91673.6,0
15644501,579,0,26,162482.76,1,18458.2,0
15785290,542,1,29,0,0,8342.35,0
15611157,709,0,32,87814.89,0,138578.37,0
15673837,617,1,61,113858.95,1,38129.22,0
15656822,568,1,43,87612.64,1,107155.4,1
15580560,769,0,73,0,1,29792.11,0
15760641,608,1,26,106648.98,1,7063.6,0
15587584,503,1,31,0,1,21645.06,0
